sentiment,tweets
-1,sözleşmeyeni̇lememei̇sti̇fadeği̇ldi̇r görevi başında covid personeline döner sermaye kesintisi yapan kurumlarınızda çalışmak istemiyoruz
-1,kardeş kusura bakma kendine hakikat tellalı demişsin hakikatla alakan yok1000de 10000de 100000de kesir ifade ederadamlar 100 03 desin sayıya anlaşılır olacak sayıyı gören vatandaş işi sallayacak mıi̇yice korona rahatlayalım
-1,gelen 1 aşı bedava yaziyor karsiliginda ödediginiz paranin hesabini sorması bence takdire şayen ortada düzenbazlik hemen parliyorsunuz
-1,genel uzmanlar biraz sussun artık amına koyim 1 senedir hayatımızı siktiler bok değişmedi hala başladığımız noktadayız
-1,elinden özgürlüklerin ölümcül salgın pandemi altında alınıyor hes koduna bağlanıp aşıya mahkum bırakılıp sokağa çıkma gün saatlerin yerde dk oturacağına karar veren birileri sorgulamadığın gerizekalı oluyoruz
1,hedeflerimiz kapsamında ilk seminerimizi mart dünya emekçi kadınlar günü münasebetiyle yarın gerçekleştireceğiz küresel salgın nedeniyle pandemi koşullarına uygun şekilde sınırlı sayıda katılımcı gerçekleştireceğimiz
-1,sabah dolmuşla okula giderken okul içindemi geri dönerken dolmuşdami corona olmamaya çalışalım stresden çökelim yapalım öğrencilerölmekistemiyor
1,pandemi sebebiyle bavul hazırlama sürem günden 10 dakikaya düştü
-1,abd menşeli ilaç şirketi pfizer'in ceo'su i̇srail'in yaklaşan seçimleriyle aynı zamana denk gelen ziyaretini iptal pfizer'in başkanı ceo'su albert bourla cuma günü açıklamada gerekçe kendisinin heyetinin covid-19'a
1,ulan farkettim arkadaşlarımdan yazmazsam yazmıyor yazdıklarında bişey istiyorlar pandemi döneminde anladım teşekkürler pandemi size teşekkürler arkadaşım görünümlü insancıklar
-1,madem korona virüs çoğalıyor kırmızı bölgelerde yüze sınav yapıyorsunuz erteleyin basit sınavları iptal edin öğrencilerölmekistemiyor
-1,pandemi ortamında şubenize gidip sonradan çıkarttığınız borcu ödeyeceğimi zannediyosanız yanılıyosunuz
-1,öğrenciler korona ailelerine bulaştırıp ölümüne sebebiyet verdikten sonra özür dileyin tamam insan düşüncesiz olabilir öğrencilerölmekistemiyor
0,rusya aşı alınsa koruculuğu teymini uygun değilim biontech diğerlerine ulaşamıyorken
1,parti perşembe i̇lçekadın kolları haftalık yönetim yürütme kurulu toplantımızı i̇lçe kadın kolları başkanı ayşegül gündoğdu başkanlığında covid-19 tedbirleri kapsamında video konferans aracılığıyla gerçekleştirdik alınan kararların hayırlara vesile olması
-1,aptal herifbiz calismadigimiz icin istemiyoruz sence dusunsene okulda 1 kisi coronasinav saat aralari 1 saat sure normalde 48 saat olmaliydi 1 kisinin corona olmasi tum okulu yapar 1 kisi coronali sekilde otobuse binerse otobustekilerin tamami corona
1,nihayet yurt disindan gelen fincanlarima kavuştumpandemi ciddeyetiyle devam ederken birbirinden güzel fincanlar uzun zamandır yasamadigim neşeyi keyfi verdisağlıkla sevdiklerimle kullanmak dileğiyle
-1,65 günde 67 kadın cinayeti covid19 büyük tehlikeli mart'ta kadına çiçek güvenle yaşayacağı hayat hakkı kadınaşiddetehayır
0,corona günleri özelinde mide barsak sağlığını konuştuk besinler doğru bilinen yanlışlar sevgili dhly gastro uzmanı cem mermut konuğumuzdu
-1,aynen birde sesli sesli ortalikta getirenler insan dışardayken korona biter eee dışardasın i̇nsan değilmisin
-1,şuadama küfür etmek istiyorum şuan evden çıkmamasına hamile kadın tanıdığıma korona bulaşmış çocuk doğduğunda nefes darlığı çektiğini söylediler bukadın dışarıya çıkmamasına koronabulaşıyorsa yarın 6 öğrenci öğrencilerölmekistemiyor
-1,günün yönetenleri eskolatik öbür dünyasofta teokrasicileri diyanetvakıflartarikatlara misyon bütçeden halktan çaldıklarını haram helal demez aktarırlar atatürk’ün çağdaşdevrimci cumhuriyetidevrimlerikarma ekonomilidünya yıldızı tc’ine kinli hazımsızlar
-1,sağlık bakanlığı'nın açıkladığı günlük koronavirüs tablosuna son 24 saatte ülkede 65 kişinin covid-19'dan yaşamını yitirmesiyle toplam ölüm sayısı 29 30'a yükseldi bakanlık bugün tespit edilen yeni vaka sayısını 11 187 açık
-1,i̇nşallah olacaksak zorunlu olak aşı pandemiyi bitiremeyecek para dışarıya gitmesin
-1,pandemi parti kongreleriyle binlerce kişilik camii açılışlarıyla toplu cenaze törenleriyle bitmeyecek sayın ikiyüzlü uzmanlar
1,aşi olun büyükleri̇ni̇zi̇ aşiya yönlendi̇ri̇n aşı olursanız⁉ hasta ihtimaliniz 167 hasta olsanız hastaneye yatmazsiniz covid19 'dan ölme ihtimaliniz ''sifir'' başkasına bulaştıramazsınız aşi olun geceyenotum kadinasiddetehayir geceyebirnot
1,muhteşem kitaplar sipariş ettim son pandemi başladığında kitap aldı
1,diyanet işleri başkanının korona olmasından tek sonuç çıkardım aşı hastalığı engellemiyor kimbilir aylardır kere aşı sonunda yakalandı
-1,pandemi başladığında işsizlik maaşı alan 600 kişinin işsizlik maaşı süresi uzatılmadı dönem bulmamız zor işsizlik maaşı süresi uzatılmalı stajsskbaslangıcıolsun gssborcusi̇li̇nsi̇n
-1,baka sayıları artarken sınav abi yarın kardeşim sınava gitcek çocuk pandemi başımdan dışarı çıkmadı hastalanırsa hesabını verebilecek misiniz vermezsiniz koskoca devlet doğru düzgün çözüm bulamıyor diyim öğrencilerölmekistemiyor
-1,ingiltere pazar günü icin corona ölümü bildirmemis ingiliz mutasyonu cok yayilirsa iyi diyebilir miyiz
-1,aşı karşıtı olmadığını endişelerini getirdiğini ifade özen aşı çalışmalarını tabiki teşvik ediyorum bütün enfeksiyon hastalıklarını aşıyla ettik kızamığı çiçek hastalığı hepatiti dedi
1,kızların pandemi sürecinde şanslı düşünüyorum gereksiz yere makyaj yapıp maske yapmalarına gerek kalmamıştı sonuçta covid19 coronavirus
-1,ülkede öğrenci zor günlerce tweet attık sesimizi duyan ölmek istemiyoruz istemiyoruz anlamıyor yarın göz ölüme gidecem toplu taşıma kullanacam covid olursam hesabını verecek ogrencilerolmekistemiyor
-1,işten çıkarma yasağı kısa çalışma ödeneği süresi uzatıldı pandemi başladığında işsizlik maaşı alıyordum sürem doldu uzatılmadı dönem bulmak zor işsizlik maaşı süresi uzatılmalı stajsskbaslangıcıolsun gssborcusi̇li̇nsi̇n
-1,ümidim yaz turizm patlamasaydı turizm covid patlaması olacak maalesef bekle vatandaşın yapması gereken maske siperlik fiziksel mesafe tedbirler devletin yapması gereken fazla aşı yaygın test erken teşhis tedavi i̇nşallah
-1,şeye güveniyorum korona olsak olmasak öleciyz tedbirlerimi alıp temizliği dikkat ettikten sonra zaman gereken sıkıntı göremiyorum sorun dışarı çıkıp sosyalleşmek ağzını kapatmadan hapşıranlar tuvaletleri pis kullananlar
0,dünyada pandemi bittince ülkeler açılınca insanlar eskisi para harcamaya baslayınca boga sezonu biter kaldı
-1,umurlarında covid imkanı olmayanlar götlerini kurtarmaya çalışıyorlar büyük çoğunluk
-1,bak sevgili kardeşim öncelikle haddini konu mesleğiniz ülkede alanda ciddi üniversite mezun fazlalığı varfarkında mısın mesela öğretmenler yeni düzende-pandemi sonrası eşeklik sizlere farkındalık oluşturmaya çalıştım
-1,karyenidengeliyor evde yiyecek caresizim gelip durumumuzu bilirsiniz allah icin umut olun pandemi dolayisiyla kiramiz birikdi zor durumdayız 05443213401
-1,hocam coronav olduğumuz aşı ikinci dozdan 14 gün sonra civarı korumaya başlıyor bilgisi devam fazla bilgi varmı i̇lk dozdan sonra koruyor
-1,önce ilmi kişilikleri türkçedeki p-ç harfler yüzünden türkçe corona yayıyor demişlerdi salgınsahteyasaklarkalksın
-1,pandemi dönemi çalıştıkcogumuz görev sırasında covide yakalandıi̇sti̇fa etmedi̇ksözleşmeyi önceden dilekçe vererek yeni̇lemedi̇k hastaları hastaneyi kurumu mağdur bıraktıkama bugün mağdur ediliyoruz sözleşmeyeni̇lememei̇sti̇fadeği̇ldi̇r
1,pandemi bitmis alacatida yeni nesil meyhanedeyiz arkada serdar ortac mesafe caliyor tam boyle kederlenmissin anda nalan acemi balik calmaya basliyor keyfin geliyor hemen gondermeli storyni cekip kadeh tokusturuyosun asko kusko tayfanla
-1,abi hocalarla konuştuk bugun yarın ingilizce sınavı hoca aşı olmamaış çarşambaya randevu almış abi şaka mısınız öğrencilerölmekistemiyor
-1,embiid simmons secilen heralde yıllardır zevk vermeyen formalite icabı oynanan rezil maçlar all star artık kalksında tatik yapsın sporcular abi sporcularda oynamak istemiyor covid dönemi all star salaklık kimsede izlemez
-1,okuyosanız emin olun yarın i̇llaki birinden birinde corona çıkıcak bakın görün artcak gençleri göz ölüme sürüklüyorsunuz öğrencilerölmekistemiyor
-1,astım hastasıyım aynı zamanda panik atağım ailemde kronik rahatsızlığı maskenin içinde 90 dakika duracağımı düşünüyorum kaçarım astım krizi corona öğrencilerölmekistemiyor
-1,bunlara sağlığımızı emanet edelim filim kurulu aşı çalışma grubu mutasyonu filim kurulu ülkeyi sömürge haline getirdiler salgınsahteyasaklarkalksın
1,fizyoterapistler pandemi sürecinde sahalarda hazırlar covid 19 sonrası yaşanabilecek komplikasyonları aza indirme aşamasında ekibin parçası çalışmak istiyoruz snkocakamuyabesbinfizyo
-1,6⃣ açıklanan ölüm sayısına hatay'da kişiden 11'i covid'den öldü sayı türkiye'nin 58'inde kişiye düsen fazla ölüm ortalamasıyla uyumlu son hatay'da sürecin geliştiğini anlaşılsın aşağıda gecen yıl attığım tweetlerin linkini veriyorum
-1,abi iyice daraldıküzgünüz sinirliyiz umutsuzuzbir hayli daraldık yandan pandemibir yandan konsersizlik iadaletsizlik işsizlik yandan güzel tek hareket gündemçokça özledik konserlerinde emek vermeyi patlatmayıalev çıkarmayıgeçsin bitsin
-1,bakan beyin açıklamasına öğretmenler şubat ayının son haftası aşı olacaktı okullar açılmasına hala aşı olamadık
1,personel genel müdürümüz sayın ulkemize faydalı nice güzel çalışmalara imza atacağınız inancıyla yeni görevinizde başarılar zorunlu rotasyonun eksiklikler giderildikten pandemi riski bittikten sonra yapılmak ertelenmesi desteğinizi bekliyoruz
1,gıda fiyat endeksindeki artış tahıl bitkisel yağlardan kaynaklansa süt ürünlerinin yukarı yönlü etkisi dikkat çekici yükselen gıda fiyatlarına yapısal faktörlere eğilmeden çözüm getirmek mümkün şerifdilek yazdı
1,pandemi biter bitmez ilk paris'e gidiyorum i̇kinci rotam i̇skandinav ülkeleri sonra sydney tahmi̇nen zaman bi̇ter
-1,çekya’da covid-19 vaka sayılarının endişe verici boyutlara ulaşması sağlık sistemi üzerinde oluşan ciddi baskı nedeniyle zorlu günler yaşanıyor hasta sayısının artmasıhastaneye yatış oranında fazlalığı beraberinde getiriyor +
1,hastanenin kapısının önünden geçmeye korktuğu dönemde kapıdan hekim hemşire teknisyen memur hizmetli güvenlik temizlik aşçı işçi beraber giriyoruz pandemi mücadele döneminde verilecek 3 aylık ödeme mücadeleyi veren kapsamalıdır
1,bi̇z gençleri̇mi̇zi̇n dai̇ma yanindayiz hayirlisiyla projeleri̇mi̇zi̇ gençli̇k tekman gençleri̇mi̇zi̇n i̇yi̇ bi̇r sosyalakti̇vi̇te pandemi̇de gençleri̇mi̇zi̇n arkdaşlarimizin sikintisini gi̇dermek i̇çi̇n bi̇r projeye adim atik hayirlara vesi̇le olmasini t
0,fiziksel aktif olmanın covid-19 enfeksiyonuna pandeminin ruhsal çöküntüye koruma sağlayabileceği önce kanıtlandı iflasetmekistemiyoruz
1,kedi bakmak istiyorduk van'da tanıdığin kedisi doğurmuştu bakması verecek birini arıyordu sahiplendik aşı masraflarını kendimiz isteyerek verdik
-1,önce kısa boylularla başlıyorlar yakında zayıflar sonra sakatlar aşırı uzunlar şişmanlar bombası sona herşeyi normal olanlar aynı *ok insan i̇nsanların riski fazla i̇nsanlar ölmeli insan keşke herkeş ölse bilimkurulu filimkurulu corona
-1,korona olursam korona haberi̇n acimam belli̇ etmem çanakkaleye bulaştiririm umrumda gi̇den matemati̇k sinavim öğrencilerölmekistemiyor
-1,babama dedi̇mki̇ beni̇ 1 yil okutur musun dedi̇ki̇ dünyanin sonumu pandemi̇ süreci̇ üzülme dedi̇ geldi̇ konuştu falan fi̇zi̇k mi̇ bi̇şi̇ çalişmiyorum ulan
-1,gerçekten kötü olamazsınız pandemi döneminden 3 önce annemle babam ayrıldı annem 3 çocuğunun giderini tek başına karşılamaya çalışırken maddi konudan destek zorundaydım derslerimi kaçırdım internetim telefonum 14 yaşındaım annemi böylesine
-1,iyileşip organlarındaki tahribattan ölen kişilerin ölüm sebebi covid belirtilmiyor belirtilse ölüm oranları bilemiyorum
1,saglikcilarimizin atamasini yapin rica ediyoruz saglikci lazim pandemi hastanelerine sağlıkçıeksikfakatatamayok
-1,düşünsenize ömrünüz boyunca evleneceğiniz zamanı bekliyorsunuz sonra pandemi çıkıyor saat içerisinde yüzlerce dostunuz arasında iyi mantıklı 100 kişiyi seçip saatte halletmeniz gerekiyor şaka resmen ileride tam çocuklara anlatmalık senaryolar
1,yengem geldi pandemi sana yaradı dedim evdesin hihohihoo dedim salondan çıktım
-1,abilerim ablalarım hakkınızı helal edin inşallah yarın okula giderken yolda okul içinde corona kapmam destekleyen teşekkürler sizleri seviyorum bböğrencilerölmekistemiyor
1,pandemi illeti yana muazzam sene gecirdigime inaniyorum
-1,deva partisi kurucular kurulu üyemiz bölge koordinatörümüz sn beyin corona virüs nedeniyle yoğun bakıma kaldırıldığını büyük üzüntü duymuş bulunmaktayız acil şifalar diliyoruz
-1,öğrencilerölmekistemiyor yarın malesef sabahın altısında kalkıp 3 vesait gidiş geliş 6 otobüse bincem sağolsun bakanım bişeyi iptal etmediği stajlarda başladı hakkımızda hayırlısı covid olursam vs iyiki sizinle aynı kuşağında yetişiyorum
1,pandemi çıkalı millet keşfetti yeminle
-1,yüze sınav malum pandemi döneminde öğrencilerimize dayatmadır durumdan memnun değiliz eğitimde haksız sisteme itiraz ediyoruz sayın bakan eğitimsizsınav
-1,mesela sınav olacak arkadaşlarım dışından geldiler yurtta kalıyorlar korona vakası çıktı karantina altına alındı sınavlar başlamadı
-1,ogrencilerolmekistemiyor fakat iktidar hala anlamamakta ısrarcı tek önemli turizm olmuş para olmuş öğrenciler tehlike altında kalacak öğretmenler aşı umurlarında kabul edin yönetemediniz
1,hükümetin pandemi dönemi boyunca kaderine terk esnafımızla karabağlar'da araya geldik esnaf ülkeyi yönetenlerden boş vaadler 1 yıl geri ödemesiz kredi stopajın kaldırılmasını kısa çalışma ödeneğinin genişletilerek devam etmesini istiyor
-1,5⃣ konuda chp'li belediye başkanının tavrı 1868 insanın covid'den öldüğü açıklamasını ocak'ta bittikten sonra felaketin boyutunu insanlara zamanında duyurması gerekiyordu tıpkı hükümet ölümleri halktan gizlemeyi tercih
1,pandemi surecinde mutlu olmanin yolunu buldum disari cikmiyorum bol bol kitap okuyorum tv seyredecegim zaman nedim sener resul tosun hadi ozisik dinleyip diger tartismacilar cikinca kanal degistiriyorum ohhh
-1,rabbim millete yardım etsinbize başka dost 'kötü sahibi kiracıyı sahibi yapıyorsa' savunmada büyük atılımlar darısı aşılarda inşallah allah biliyor türkler aşı bulursa ihtiyacı fakir ülkelere gönderecek tek ülkeya hak
-1,65 günde 67 kadın öldürüldü tecavüzleri sözlü tacizleri dayakları söyleyemiyoruz korona'dan hızlı büyüyen tehlike kadinasiddetehayir 8martdunyakadinlargunu
-1,geçen sene pandemi sonrası aynen oluyorgeçen senede maç galibiyet serisi sonunda rize yenilmiş evimizde antep berabere kalmıştık
1,pandemi sonrası üniversiteler açıldığında şehir fark etmeksizin ilk gazapi̇zm konserinde buluşma sözüyle
-1,yarın hepimizin allah kurtarsın artık umarım sınavlarımız güzel geçer korona olmadan eve geri dönebiliriz üzgünüm başaramadık saaten sonra açıklama gelmez bence boşuna beklemeyin son tekrarlarımızı yapalım öğrencilerölmekistemiyor
-1,pandemi nedeniyle spor salonlarının kapalı sebebiyle evde zaman geçirdik sportif aktivite düzeyimizde azalma egzersizleri dönem alternatif haline geldi online egzersiz dersleri rehabilitasyon programları sağlıklı kalabilirsiniz
-1,gunumuzde neredeyseherkes miyop hastası tek çözümü lazer ameliyatı teknikler gelisti teknoloji bilim geçen gün gelişiyortek istedigim lazer konusunda insiyatif artık hastaliklar hastaliklari dogururken korona belamiz varken msu asker korona tsk
-1,4-5 gün önce esen yelden hasta 1 yıldır covid olmadım konuşurken bugün covid testimin pozitif çıkma şoku insan kendine hızlı nazar değdiremez kardeşim
-1,yakının korona olmamış dramasi yapmalarida annem yanımda çekti hastaneye gitmedi kronik hastalıkları gitseydi ölüsü çıkardı birlikteydik ufak şekilde hasta falan olmadık salgınsahteyasaklarkalksın
-1,japonya işi yapmayı planlıyorsun — i̇ngilizce öğretmeniyimorada işi yapmayı düşünüyordum buradan işi kapmak oldukça zor üstüne pandemi üst üste işlerden geri çevrildim he…
-1,-21 gün sonraki risk haritası -3 dalgayı yeni varyantları merak ediyoruz beraber başaracağız vakasayilari covid19 fahrettinkoca
-1,butun gucumuzle test yapalim dimi herkese test yapalim hasta olmayana durup dururken test yapalim destan yazan bakan bunlari gormez misin salgınsahteyasaklarkalksın salgınyokkısıtlamalarkalksın
1,ibrahim selim gece merve dizdarı izledim tatlışdııı pandemi bitsin alice müzikali başlasın izlemeye gideyim lütfeeennn
-1,sınav yapmayın ölüyoruz tag açarlar mekanlar ağzına dolar sahiller dolar taşar sahibi insan hayatını hiçe sayarak sırf para kazanmak 50 sınırını aşar sonra pandemi bitmedi ağlarsınız zihniyetle arpa boyu yol alamayız
-1,derdim ailemin alacağım notlardan kızması aramızın bozulması kızmasalar sorun bide corona derdim vücudm kalfırmazsa kardeşim coronqyken anda odama dalıp öğrencilerölmekistemiyor
1,karakalem portre çizmeyi öğrenirsem pandemi dönemini 100 verimle atlatacağım
-1,muhtemelen online katilim olacak covid şartları toren sırasında tedbirler orada bulunsalar sahne zor önceden çekilir
-1,kırmızılar bordo olmuş mudur sonuçları merak içindeyim pandemi bitti denmişçesine dikkatsiz davranan sürü kişinin yarattığı ekinin
-1,aralar pandemi sitkintisi sosyal medyada muhabbet meslgime agirlik vermem lazim insanlari derece aydinlatmak icin kicini yirtsan heryerde anda nankörlesipvefasizlasip ahlaksizlasiyorlar babanizin usagida degilim aslinda egitmeninizde degilim
-1,hafta boyunca sınav olacağız günlerde vakalar gizlenecek taşıyıcı korona bilmeyecek insanlar korkuyorum cidden 34 saat hepimizi tutacaksınız öğrencilerölmekistemiyor
-1,yarın okuldan evime corona getirip akrabama bişey sorumlusu sensin ziya hoca belliki gözlerin kör olmuş bizleri görmüyorsun 2023te ordan oylarımızla indireceğiz öğrencilerölmekistemiyor
-1,romanya milli eğitim bakanı marius sumudica basın toplantısında ülkedeki sınavların iptal edildiğini korona vakaları sıfırlanana okulları açmayacağını öğretime uzaktan devam edileceğini açıkladı tebrik ediyoruz öğrencilerölmekistemiyor
-1,son 24 saatin korona tablosu covid19 pazar istanbulsozlesmesiyasatir ibrahimzaraptutuklansin kadinasiddetehayir 8mart2021
-1,aşıda keramet varmış arkadaş olasiya diretiyorlar sonrasinda aşı olduğunuzu unutun diyorlar mantığını anlamayana keriz diyorum adamlarin amacı apasikar ortada milletimiz malliga vuruyor işi
1,evdekiler hergün evlendirmeye çalışıyor inşallah pandemi bekar çıkarım
-1,önceden üst solunum yolu enfeksiyonu bronşlara ciğere inince hastaneye giderdindoktor antibiyotik verirdien fazla gün sonra toparlamaya başlardın şimdi enfeksiyon ciğere inse doktora gitsen covid yalanıyla veriyorlar suikast ilaçlarını salgınsahteyasaklar
-1,25 ölümlü hastalıkta 60+milyon ölümlü kanlı bıçaklı savaştan fazla travma yaşandıysa kbakmayın allah belanızı versin dsö hastalık aldınız geleceğin travmalarından sorumlusunuz
-1,güvenlik nedeniyle dedim mobese kameraları kuruluyor covid döneminde yere tanıma sistemlerini kurdu
-1,hâla anlamıyor musunuz vallaha yoruldum ölmek istemiyoruz ders çalışmak sorun kendimden örnek vereyim astım hastasıyım i̇stanbul 'da yaşıyorum korona olursam saçma kağıt parçası yüzünden
-1,kongrelere yükselen tepkilerden sonra mecbur kaldılar sayın sağlık bakanı aşı mevzusunda sayın kılıçdaroğlu'nu eleştireceğine dönüp kendine baksa önümüzdeki günlerdeki vakaların vebalinin kendilerinde görür
-1,2- şirket 2020 yıllık finansal raporunda 400 zarar açıkladı pandemi döneminde gelen zarar haliyle şok kalemde incelemek istiyorum geçen senenin aynı dönemine satışların maliyeti 2185 artış göstermiş
0,bayram seyran papa irak'ı ikby'yi ziyaret etder korona'dan 16 aydır yurtdışına çıkmayan papa ilk dış gezisini irak'a gerçekleştirdi tarihinde ilk ırak'a gitti görkemli fotolarla dünya basınına sağlam propaganda yapıldı taraftan kuşatma
-1,soğuk kış günlerinde yaşanan maske birlikte kullandığımız gözlüklerin camlarında oluşan buğulanma problemini ortadan kaldırabilirsiniz karyenidengeliyor covid19
-1,harbiden boşuna yaşıyoruz kapatıp gidelim ülkeyi kafasına takılıyo simülasyonda anasını siktiğimin ülkesinde sıkışıp kaldık vah babam
-1,hocam boşverin buraya takılırsanız kafayı yersiniz kadın cinayetlerini övenmi terör propagandası yapan’mı aşı olmayıp yapacaklarını zannediyorlar anlamıyorum
-1,arkadasim sosyal mesafesini korudu maskesini taktigi halde korona peki oyle bise olsaydi karantina bise
-1,maske takmıyorum mesafeye uymuyorum test yaptırmadım hes kodu almadım aşı yaptırmayacağım köle olmayacağım salgınsahteyasaklarkalksın
1,hükümettin başarılı bakanı sağlık bakanımız sayın fahrettin kocadır pandemi suresi boyunca gecesi gündüzü demeden halkın yanında birim bakanları olsaydı inanıyorumki ülkemizin sıkıntısı olmazdı
-1,diyanet bütçe yetmiyor eleştirisi yapmış pazara akşam çıkın derken yurttaşa milyonlar harcayarak binalar yapmaya devam külliyeler pandemi döneminde insanlar açlık sorunu yaşarken
0,vardın reis kötü zamanında vardın pandemi başladığında yıl yılımız olacak dedin gerçekleştirdin allah razı
-1,yarın okula otobusle giden ogrencilerin 1000 korona olucak hala sınavlar iptal degil ogrenciler ülkenin gelecegi sınav ögrencilerin ülkemizin gelecegini cöp edemessiniz cok iyi egitim sistemimiz varmıs birde üstüne sınava gidicezöğrencilerölmekistemiyor
-1,teşekkür ederim bakanım yrn ailemle kavga edicem dersten sınıfta kalıcam covid olucam hemde ağlıcam sağolun intihar ederim öğrencilerölmekistemiyor
-1,gereken budur aşı yaptırmamış olanları aşıya teşvik edecektir gayet iyi türkiye'de aşılama 2aşamayı yarıladıktan sonra sistemi uygulayabilir
0,dediğim tabaka hahshahshahshdh umarım aşı popülasyon içindeki yerini kaybedersin
-1,yüzyüze eğitim aldığınız önlem öğretmenleri aşılamak aşı etkisini 42 günde gösteriyormuş aşıyı yapalı 1 peki öğrencileri aşılamadınız canı önemli diyelim coronadan ölmüyorlar aileleri öğrencilerölmekistemiyor
-1,fatih bey kamu görevlisiyim risk gurubundayim idari izinliyim aşı sırası gelmiyor nedenin sorarmisiniz selamlar hayirli yayınlar
-1,sınav yüzünden çocuklara corona bulaşsa 6 öğrenci aile demek insanda taş bağışıklık sistemi düşük hasta 1 insanı yada insanları dolaylı yoldan ölümüne sebep olacaksın peki rahat edecekmisin öldüklerinde özüryetmezölüme
-1,merhaba adm mustafa susam garsonluk yapıyordum pandemi nedeni işsiz kaldım faturalar duruyor kirayı veremedim allah rızası yardım bekliyorum kötü durumdayım lütfen dalga geçmeyin sn çare 0006 2000 3020 0006 629917 garanti bankası lütfn gerçekten zor durum
0,coronalı maraşlı corona apartmanı masumlar corononiyet masumiyet corona corona alev alev corona ramo coronalarim kardeşlerim coronalat teşkilat
-1,covid-19 salgınının ikinci yılında türkiye ekonomisi gerçekler algı yönetimi mustafa durmuş eşitsizliği arttıran covid-19 pandemisinin iktisadi sosyal sonuçlarını tartışıyor
1,bellek festivali sene pandemi nedeniyle dijital ortamda planlandı kurucusu oyuncu-yönetmen anlatıyor canlı izle
-1,evet arkadaslar 3milyom tivit yaramadi yuzduk yuzduk basaramadan kuyruguna geldik yarın sınavlarimda hicbir sey yapamayip alicam ustune korona olurum tesekkurler ogrencilerolmekistemiyor
-1,sivil toplum halk ilişkiler birim başkanlığı koordinasyonunda pandemi sürecinde mağduriyet yaşayan sektörlerin kıymetli temsilcileri genel başkan yardımcılarımız buluştular i̇ktidarın unuttuğu yerde gelecek
1,bakanlığımızın başlattığı 'tematik denetim' modeli kapsamında 19 ilçemizde covid-19 denetimleri yapıldı i̇limizi mavi kategoriye sokuncaya denetimlerimizi titizlikle kararlılıkla sürdüreceğiz maske mesafe temizlik aşı
-1,öğrencilerölmekistemiyor sanırım yarın çoğu kişiyi kaybedicez iptal tweetleri beraber fatiha okuyabilirmiyiz lütfen yarın korona olacak kişilere
-1,1 senedir korunduk derken geldi buldu corona ailecek ağrılı şekilde geçiriyoruz şuan normalde tweet atmayacaktım burda birbirimize ettiğimiz duaların gücüne inandım bugünde dualarınıza ihtiyacım dualarınızı eksik etmeyin
-1,kızılderili radyodan kışın çetin geçeceğini duyup odun toplarmış radyo kızılderiliyi takip edip odun topluyorsa kış çetin geçecek haber yaparmış zamanlar *** valimizin twet atma sıklığına hızına bakarsak pandemi canımızı sıkacak
-1,pazar jungkook ogrencileroelmekistemiyor coronavirus kadinasiddetehayir siddetehayir yönetemediniz siyasette sosyal hayatta ekonomide hırsın kölesi oldum
0,3unu izledim 2sini biliyorum harikalar slhhdmsnshd making corona onermistin hala izleyemedigim icin cok huzunluyum sigdmdjmd
-1,ayik kafa soylenmis seyler degil kanka maalesef iyi gormuyorum kankamin halini pandemi baya hirpalamis
-1,büyük kul hakkı insanın yaşam hakkkını etmektir zeynelkorkmaztutuklansin ağırlaştırılmış müebbetle yargılansın
-1,demek istememiştir elbettebu ülkenin hastanelerinde başhekimler nice gencecik dr covid19 teşhisiyle hayatlarını kaybettilerama virüste şaibelitedavisi deoyunun arkasında akıl almaz güç aşikar
-1,abi hani nüfus azalıyodu 3-4 çocuk yapın diyodu birilerie şimdi sınava gittikkorona oldukgeldiköldüke nüfus azalmıyo liselereiptal öğrencilerölmekistemiyor
-1,kul hakkından bahsetmis orsbcocu çocuklarının gözlerinin önünde annelerini canice katletmek helal kılındı katil gelmiş dağıtıyor
-1,virüsü kabul etmemek aptallık kabul pandemi falan yeter özgürlük istiyoruz dünya şaka maka normale dönüyor napıyoruz aq noluyor yasaklar
-1,yarın başka hava eserse korku pornosu moduna geri dönebilirler korona konusunda yıl süren pragmatizmden sonra omurgalı duruş beklemek yanlış bence
-1,aşı 1500 nüfusa aşı merkezi 10 günde aşılanır doz ayda biter andaki 20000 aşı merkezinin katıdır seçimlerde okullar kullanılabilir teketekbilim
0,geçen sene pandemi şartları söylendi sene yazık etmeyin takipçiniz artık ateşi yakın 70 yaşında adamla takım taktik çalışamıyor canımız cigerimiz olmuyor fatih hoca 3 senedir sahamızda gezdiriyoruz maç dışında futbol adına
1,pandemi esenler’de oturup altın kürenin başlamasını bekleyebiliyorsun bakma iyi dönemdeyiz
-1,corona olmasa ufuk beyle toplu şekilde iyi dizi izlenir savaşçıyı toplu şekilde izlediğimizi düşün iyi
-1,menkul seviyelerde satış yapabilir lakin aşı haberleri olumlu gelir hava yollarında sıkıntılar ortadan kalkar yeni trend oluşmasın fakat trendler ayda oluşmaz nihayetinde mum gün demek elbette inişler çıkışlar olacak
-1,geçmiş aşılama birikimlerine aşı bugün bulunan uzun mazisi aşılar sayesinde salgın sona erdi insanlık tarihinde
1,pandemi bahanesiyle sevmedigim insanları gormemeyi sevdim
